time_s,total_queue,cum_delay_proxy
19836.0,56.0,798611.0999995419
19836.1,56.0,798616.6999995419
19836.2,56.0,798622.2999995418
19836.3,56.0,798627.8999995418
19836.4,56.0,798633.4999995418
19836.5,56.0,798639.0999995418
19836.6,56.0,798644.6999995417
19836.7,56.0,798650.2999995417
19836.8,57.0,798655.9999995417
19836.9,56.0,798661.5999995416
19837.0,56.0,798667.1999995416
19837.1,55.0,798672.6999995416
19837.2,56.0,798678.2999995416
19837.3,56.0,798683.8999995416
19837.4,56.0,798689.4999995416
19837.5,56.0,798695.0999995415
19837.6,56.0,798700.6999995415
19837.7,56.0,798706.2999995415
19837.8,57.0,798711.9999995414
19837.9,57.0,798717.6999995414
19838.0,57.0,798723.3999995413
19838.1,57.0,798729.0999995413
19838.2,57.0,798734.7999995413
19838.3,57.0,798740.4999995412
19838.4,57.0,798746.1999995412
19838.5,56.0,798751.7999995411
19838.6,56.0,798757.3999995411
19838.7,56.0,798762.9999995411
19838.8,56.0,798768.5999995411
19838.9,56.0,798774.199999541
19839.0,57.0,798779.899999541
19839.1,57.0,798785.599999541
19839.2,58.0,798791.399999541
19839.3,58.0,798797.199999541
19839.4,58.0,798802.9999995411
19839.5,58.0,798808.7999995411
19839.6,58.0,798814.5999995412
19839.7,58.0,798820.3999995412
19839.8,58.0,798826.1999995413
19839.9,58.0,798831.9999995413
19840.0,58.0,798837.7999995414
19840.1,57.0,798843.4999995413
19840.2,58.0,798849.2999995414
19840.3,57.0,798854.9999995413
19840.4,57.0,798860.6999995413
19840.5,57.0,798866.3999995412
19840.6,57.0,798872.0999995412
19840.7,58.0,798877.8999995412
19840.8,58.0,798883.6999995413
19840.9,58.0,798889.4999995413
19841.0,58.0,798895.2999995414
19841.1,58.0,798901.0999995414
19841.2,58.0,798906.8999995415
19841.3,58.0,798912.6999995415
19841.4,58.0,798918.4999995416
19841.5,58.0,798924.2999995416
19841.6,58.0,798930.0999995416
19841.7,58.0,798935.8999995417
19841.8,58.0,798941.6999995417
19841.9,59.0,798947.5999995418
19842.0,59.0,798953.4999995418
19842.1,59.0,798959.3999995418
19842.2,59.0,798965.2999995418
19842.3,59.0,798971.1999995419
19842.4,59.0,798977.0999995419
