time_s,total_queue,cum_delay_proxy
13240.5,0.0,261322.50000003146
13240.6,0.0,261322.50000003146
13240.7,0.0,261322.50000003146
13240.8,0.0,261322.50000003146
13240.9,0.0,261322.50000003146
13241.0,0.0,261322.50000003146
13241.1,0.0,261322.50000003146
13241.2,0.0,261322.50000003146
13241.3,0.0,261322.50000003146
13241.4,0.0,261322.50000003146
13241.5,0.0,261322.50000003146
13241.6,0.0,261322.50000003146
13241.7,0.0,261322.50000003146
13241.8,0.0,261322.50000003146
13241.9,0.0,261322.50000003146
13242.0,0.0,261322.50000003146
13242.1,0.0,261322.50000003146
13242.2,0.0,261322.50000003146
13242.3,0.0,261322.50000003146
13242.4,0.0,261322.50000003146
13242.5,0.0,261322.50000003146
13242.6,0.0,261322.50000003146
13242.7,0.0,261322.50000003146
13242.8,0.0,261322.50000003146
13242.9,0.0,261322.50000003146
13243.0,0.0,261322.50000003146
13243.1,0.0,261322.50000003146
13243.2,0.0,261322.50000003146
13243.3,0.0,261322.50000003146
13243.4,0.0,261322.50000003146
13243.5,0.0,261322.50000003146
13243.6,0.0,261322.50000003146
13243.7,0.0,261322.50000003146
13243.8,0.0,261322.50000003146
13243.9,0.0,261322.50000003146
13244.0,0.0,261322.50000003146
13244.1,0.0,261322.50000003146
13244.2,0.0,261322.50000003146
13244.3,0.0,261322.50000003146
13244.4,0.0,261322.50000003146
13244.5,0.0,261322.50000003146
13244.6,0.0,261322.50000003146
13244.7,0.0,261322.50000003146
13244.8,0.0,261322.50000003146
13244.9,0.0,261322.50000003146
13245.0,0.0,261322.50000003146
13245.1,0.0,261322.50000003146
13245.2,0.0,261322.50000003146
13245.3,0.0,261322.50000003146
13245.4,0.0,261322.50000003146
13245.5,0.0,261322.50000003146
13245.6,0.0,261322.50000003146
13245.7,0.0,261322.50000003146
13245.8,0.0,261322.50000003146
13245.9,0.0,261322.50000003146
13246.0,0.0,261322.50000003146
13246.1,0.0,261322.50000003146
13246.2,0.0,261322.50000003146
13246.3,0.0,261322.50000003146
13246.4,0.0,261322.50000003146
13246.5,0.0,261322.50000003146
13246.6,0.0,261322.50000003146
13246.7,0.0,261322.50000003146
